filename,width,height,class,xmin,ymin,xmax,ymax
49.jpg,807,605,egg,519,319,564,365
49.jpg,807,605,egg,614,337,639,396
49.jpg,807,605,egg,634,270,677,319
49.jpg,807,605,egg,633,182,682,210
49.jpg,807,605,egg,758,49,780,106
50.jpg,904,678,egg,123,609,171,668
50.jpg,904,678,egg,161,449,223,517
50.jpg,904,678,egg,233,492,285,525
50.jpg,904,678,egg,254,613,331,650
50.jpg,904,678,egg,364,369,436,417
50.jpg,904,678,egg,432,375,464,429
50.jpg,904,678,egg,449,358,487,425
50.jpg,904,678,egg,487,388,538,424
50.jpg,904,678,egg,1,334,62,402
50.jpg,904,678,egg,667,529,696,593
50.jpg,904,678,egg,659,327,704,398
50.jpg,904,678,egg,712,401,788,423
50.jpg,904,678,egg,718,335,780,397
50.jpg,904,678,egg,749,339,771,362
50.jpg,904,678,egg,776,343,826,405
50.jpg,904,678,egg,751,499,820,552
50.jpg,904,678,egg,845,474,904,502
50.jpg,904,678,egg,822,149,865,188
50.jpg,904,678,egg,580,159,639,232
50.jpg,904,678,egg,492,182,544,251
50.jpg,904,678,egg,411,183,492,212
50.jpg,904,678,egg,364,130,446,161
50.jpg,904,678,egg,316,163,398,213
50.jpg,904,678,egg,317,143,396,189
50.jpg,904,678,egg,34,17,83,99
50.jpg,904,678,egg,498,8,568,72
50.jpg,904,678,egg,555,22,588,123
50.jpg,904,678,egg,577,1,631,84
50.jpg,904,678,egg,263,658,289,678
51.jpg,605,807,egg,147,751,212,788
51.jpg,605,807,egg,394,737,429,782
51.jpg,605,807,egg,294,651,334,720
51.jpg,605,807,egg,430,622,475,678
51.jpg,605,807,egg,467,662,511,684
51.jpg,605,807,egg,506,703,561,737
51.jpg,605,807,egg,305,464,327,527
51.jpg,605,807,egg,316,445,363,470
51.jpg,605,807,egg,310,427,361,450
51.jpg,605,807,egg,353,395,374,432
51.jpg,605,807,egg,122,432,184,486
51.jpg,605,807,egg,107,425,167,481
51.jpg,605,807,egg,120,375,163,442
51.jpg,605,807,egg,173,360,216,423
51.jpg,605,807,egg,195,332,257,360
51.jpg,605,807,egg,494,321,542,356
51.jpg,605,807,egg,358,248,410,299
51.jpg,605,807,egg,220,240,262,306
51.jpg,605,807,egg,85,240,125,315
51.jpg,605,807,egg,97,232,177,281
51.jpg,605,807,egg,84,212,163,233
51.jpg,605,807,egg,514,221,544,284
51.jpg,605,807,egg,424,214,458,271
51.jpg,605,807,egg,378,211,436,244
51.jpg,605,807,egg,391,205,407,226
51.jpg,605,807,egg,342,614,368,660
51.jpg,605,807,egg,401,176,458,201
51.jpg,605,807,egg,519,143,550,197
51.jpg,605,807,egg,490,53,529,82
51.jpg,605,807,egg,278,70,317,99
51.jpg,605,807,egg,30,67,107,93
52.jpg,605,807,egg,539,662,605,709
52.jpg,605,807,egg,570,595,605,642
52.jpg,605,807,egg,438,476,494,537
52.jpg,605,807,egg,268,545,306,628
52.jpg,605,807,egg,250,547,281,626
52.jpg,605,807,egg,224,504,260,579
52.jpg,605,807,egg,263,454,299,529
52.jpg,605,807,egg,257,399,314,455
52.jpg,605,807,egg,101,417,161,473
52.jpg,605,807,egg,106,386,195,419
52.jpg,605,807,egg,89,351,155,408
52.jpg,605,807,egg,217,327,292,371
52.jpg,605,807,egg,441,440,491,479
52.jpg,605,807,egg,418,425,485,466
52.jpg,605,807,egg,438,375,479,421
52.jpg,605,807,egg,355,232,427,265
52.jpg,605,807,egg,173,111,207,155
52.jpg,605,807,egg,546,201,605,227
52.jpg,605,807,egg,413,138,446,211
52.jpg,605,807,egg,500,90,555,151
52.jpg,605,807,egg,463,1,497,65
52.jpg,605,807,egg,362,151,408,220
52.jpg,605,807,egg,361,169,383,188
52.jpg,605,807,egg,363,100,413,161
52.jpg,605,807,egg,1,270,19,294
53.jpg,807,605,egg,595,440,642,480
53.jpg,807,605,egg,618,554,651,603
53.jpg,807,605,egg,199,327,215,378
53.jpg,807,605,egg,299,291,328,343
53.jpg,807,605,egg,319,282,353,337
53.jpg,807,605,egg,326,321,368,360
53.jpg,807,605,egg,417,317,471,345
53.jpg,807,605,egg,458,298,501,341
53.jpg,807,605,egg,468,290,508,334
53.jpg,807,605,egg,316,249,375,275
53.jpg,807,605,egg,387,231,416,278
53.jpg,807,605,egg,421,226,473,259
53.jpg,807,605,egg,677,244,695,297
53.jpg,807,605,egg,704,282,737,330
53.jpg,807,605,egg,720,259,756,305
53.jpg,807,605,egg,510,168,539,223
53.jpg,807,605,egg,606,170,648,201
53.jpg,807,605,egg,484,148,505,200
53.jpg,807,605,egg,466,149,487,208
53.jpg,807,605,egg,441,155,472,189
53.jpg,807,605,egg,186,164,221,202
53.jpg,807,605,egg,179,103,209,142
53.jpg,807,605,egg,331,109,362,155
53.jpg,807,605,egg,288,94,334,145
53.jpg,807,605,egg,274,60,297,118
53.jpg,807,605,egg,305,61,350,105
53.jpg,807,605,egg,202,65,256,99
53.jpg,807,605,egg,85,4,119,45
53.jpg,807,605,egg,166,15,209,37
53.jpg,807,605,egg,308,1,357,15
53.jpg,807,605,egg,387,7,419,59
53.jpg,807,605,egg,457,55,489,75
53.jpg,807,605,egg,494,73,519,135
53.jpg,807,605,egg,565,100,609,149
53.jpg,807,605,egg,627,79,667,112
53.jpg,807,605,egg,652,51,678,101
53.jpg,807,605,egg,698,21,720,60
54.jpg,807,605,egg,524,459,536,480
54.jpg,807,605,egg,514,414,536,429
54.jpg,807,605,egg,566,351,579,373
54.jpg,807,605,egg,575,339,589,362
54.jpg,807,605,egg,553,334,562,357
54.jpg,807,605,egg,525,303,541,311
54.jpg,807,605,egg,441,363,463,375
54.jpg,807,605,egg,509,273,527,288
54.jpg,807,605,egg,534,261,554,278
54.jpg,807,605,egg,568,232,582,252
54.jpg,807,605,egg,550,250,561,267
54.jpg,807,605,egg,459,355,475,373
54.jpg,807,605,egg,463,350,481,369
54.jpg,807,605,egg,402,364,419,381
54.jpg,807,605,egg,347,367,355,386
54.jpg,807,605,egg,391,350,402,373
54.jpg,807,605,egg,399,348,413,369
54.jpg,807,605,egg,428,326,440,347
54.jpg,807,605,egg,483,301,496,322
54.jpg,807,605,egg,442,326,464,337
54.jpg,807,605,egg,398,334,424,343
54.jpg,807,605,egg,451,295,465,304
54.jpg,807,605,egg,465,292,471,310
54.jpg,807,605,egg,471,292,480,313
54.jpg,807,605,egg,475,260,487,281
54.jpg,807,605,egg,458,250,475,263
54.jpg,807,605,egg,403,274,420,291
54.jpg,807,605,egg,386,269,406,285
54.jpg,807,605,egg,387,277,395,285
54.jpg,807,605,egg,342,298,354,312
54.jpg,807,605,egg,339,271,353,291
54.jpg,807,605,egg,346,255,369,264
54.jpg,807,605,egg,379,255,387,272
54.jpg,807,605,egg,391,255,412,267
54.jpg,807,605,egg,427,229,442,246
54.jpg,807,605,egg,390,216,414,226
54.jpg,807,605,egg,354,211,375,220
54.jpg,807,605,egg,331,232,351,245
54.jpg,807,605,egg,296,226,312,242
54.jpg,807,605,egg,271,192,284,209
54.jpg,807,605,egg,326,193,344,210
54.jpg,807,605,egg,371,177,389,192
54.jpg,807,605,egg,408,170,430,184
55.jpg,727,545,egg,375,485,427,537
55.jpg,727,545,egg,597,418,659,437
55.jpg,727,545,egg,469,309,500,363
55.jpg,727,545,egg,441,298,487,337
55.jpg,727,545,egg,420,263,465,295
55.jpg,727,545,egg,280,248,308,299
55.jpg,727,545,egg,313,226,356,256
55.jpg,727,545,egg,117,288,168,307
55.jpg,727,545,egg,575,130,629,155
55.jpg,727,545,egg,497,134,544,153
55.jpg,727,545,egg,77,181,101,233
55.jpg,727,545,egg,86,206,113,259
55.jpg,727,545,egg,115,217,146,271
55.jpg,727,545,egg,143,226,172,271
55.jpg,727,545,egg,203,209,235,257
55.jpg,727,545,egg,218,195,253,242
55.jpg,727,545,egg,125,182,175,206
55.jpg,727,545,egg,151,157,175,190
55.jpg,727,545,egg,172,149,212,181
55.jpg,727,545,egg,178,162,228,198
55.jpg,727,545,egg,218,163,261,192
55.jpg,727,545,egg,253,169,297,194
55.jpg,727,545,egg,293,141,330,184
55.jpg,727,545,egg,294,67,310,111
55.jpg,727,545,egg,309,91,329,134
55.jpg,727,545,egg,322,86,353,129
55.jpg,727,545,egg,307,64,337,105
55.jpg,727,545,egg,344,100,376,117
55.jpg,727,545,egg,344,70,381,105
55.jpg,727,545,egg,422,100,443,117
55.jpg,727,545,egg,384,63,413,108
55.jpg,727,545,egg,374,50,400,91
55.jpg,727,545,egg,366,37,388,77
55.jpg,727,545,egg,226,17,267,54
55.jpg,727,545,egg,291,25,328,62
55.jpg,727,545,egg,306,8,340,41
55.jpg,727,545,egg,331,24,362,62
55.jpg,727,545,egg,360,24,405,53
55.jpg,727,545,egg,386,18,421,53
55.jpg,727,545,egg,456,81,488,128
55.jpg,727,545,egg,481,105,522,141
55.jpg,727,545,egg,494,98,504,115
55.jpg,727,545,egg,502,91,531,131
55.jpg,727,545,egg,542,42,588,69
55.jpg,727,545,egg,443,28,475,69
55.jpg,727,545,egg,422,24,460,62
55.jpg,727,545,egg,340,1,367,30
55.jpg,727,545,egg,351,1,380,28
55.jpg,727,545,egg,462,1,483,11
55.jpg,727,545,egg,108,1,135,13
55.jpg,727,545,egg,27,19,53,51
55.jpg,727,545,egg,10,20,33,51
55.jpg,727,545,egg,1,1,15,18
56.jpg,807,605,egg,327,560,373,604
56.jpg,807,605,egg,224,468,272,509
56.jpg,807,605,egg,414,430,467,453
56.jpg,807,605,egg,329,337,361,382
56.jpg,807,605,egg,314,326,355,359
56.jpg,807,605,egg,304,296,342,326
56.jpg,807,605,egg,222,255,260,287
56.jpg,807,605,egg,192,270,211,315
56.jpg,807,605,egg,53,287,94,308
56.jpg,807,605,egg,447,207,491,231
56.jpg,807,605,egg,33,204,58,244
56.jpg,807,605,egg,36,223,67,263
56.jpg,807,605,egg,58,235,90,274
56.jpg,807,605,egg,80,241,104,280
56.jpg,807,605,egg,133,231,158,274
56.jpg,807,605,egg,148,220,174,265
56.jpg,807,605,egg,75,202,115,229
56.jpg,807,605,egg,100,183,120,215
56.jpg,807,605,egg,115,185,151,212
56.jpg,807,605,egg,119,195,164,225
56.jpg,807,605,egg,151,196,189,220
56.jpg,807,605,egg,178,206,218,225
56.jpg,807,605,egg,219,187,248,224
56.jpg,807,605,egg,334,169,350,186
56.jpg,807,605,egg,362,156,382,195
56.jpg,807,605,egg,386,205,424,221
56.jpg,807,605,egg,398,170,417,205
56.jpg,807,605,egg,378,178,407,206
56.jpg,807,605,egg,387,173,400,188
56.jpg,807,605,egg,435,135,478,155
56.jpg,807,605,egg,383,66,410,103
56.jpg,807,605,egg,266,160,296,178
56.jpg,807,605,egg,241,147,254,184
56.jpg,807,605,egg,228,124,243,165
56.jpg,807,605,egg,242,124,264,163
56.jpg,807,605,egg,249,146,279,181
56.jpg,807,605,egg,271,134,302,167
56.jpg,807,605,egg,300,136,331,170
56.jpg,807,605,egg,298,123,325,157
56.jpg,807,605,egg,296,113,310,148
56.jpg,807,605,egg,182,82,220,114
56.jpg,807,605,egg,21,58,42,92
56.jpg,807,605,egg,5,61,25,94
56.jpg,807,605,egg,93,39,130,67
56.jpg,807,605,egg,1,22,16,58
56.jpg,807,605,egg,8,2,27,36
56.jpg,807,605,egg,234,93,267,126
56.jpg,807,605,egg,251,80,279,109
56.jpg,807,605,egg,262,100,293,133
56.jpg,807,605,egg,281,75,302,109
56.jpg,807,605,egg,290,75,313,106
56.jpg,807,605,egg,308,104,326,126
56.jpg,807,605,egg,314,96,340,129
56.jpg,807,605,egg,340,112,375,140
56.jpg,807,605,egg,354,113,388,146
56.jpg,807,605,egg,289,16,305,54
57.jpg,727,545,egg,4,229,51,251
57.jpg,727,545,egg,66,242,108,275
57.jpg,727,545,egg,243,382,294,403
57.jpg,727,545,egg,105,86,131,121
57.jpg,727,545,egg,122,84,153,119
57.jpg,727,545,egg,79,42,107,80
57.jpg,727,545,egg,89,14,114,49
57.jpg,727,545,egg,193,272,216,323
57.jpg,727,545,egg,208,295,233,348
57.jpg,727,545,egg,240,307,270,362
57.jpg,727,545,egg,266,315,298,362
57.jpg,727,545,egg,413,337,444,394
57.jpg,727,545,egg,442,309,495,347
57.jpg,727,545,egg,329,295,361,345
57.jpg,727,545,egg,342,278,380,329
57.jpg,727,545,egg,243,267,295,292
57.jpg,727,545,egg,270,238,299,272
57.jpg,727,545,egg,292,232,331,263
57.jpg,727,545,egg,302,245,350,282
57.jpg,727,545,egg,342,245,386,275
57.jpg,727,545,egg,376,251,424,278
57.jpg,727,545,egg,420,219,456,266
57.jpg,727,545,egg,568,355,622,393
57.jpg,727,545,egg,627,406,658,471
57.jpg,727,545,egg,592,397,645,439
57.jpg,727,545,egg,640,211,689,231
57.jpg,727,545,egg,559,178,579,193
57.jpg,727,545,egg,432,163,453,214
57.jpg,727,545,egg,447,158,480,205
57.jpg,727,545,egg,470,177,503,196
57.jpg,727,545,egg,417,138,432,190
57.jpg,727,545,egg,427,136,461,180
57.jpg,727,545,egg,466,141,509,178
57.jpg,727,545,egg,513,136,542,180
57.jpg,727,545,egg,502,119,532,165
57.jpg,727,545,egg,492,105,513,149
57.jpg,727,545,egg,339,87,382,124
57.jpg,727,545,egg,408,97,451,134
57.jpg,727,545,egg,423,77,464,111
57.jpg,727,545,egg,452,93,482,135
57.jpg,727,545,egg,458,62,493,98
57.jpg,727,545,egg,472,62,505,94
57.jpg,727,545,egg,487,91,528,119
57.jpg,727,545,egg,509,84,551,119
57.jpg,727,545,egg,553,94,592,133
57.jpg,727,545,egg,572,96,608,138
57.jpg,727,545,egg,591,153,627,203
57.jpg,727,545,egg,619,180,666,219
57.jpg,727,545,egg,642,162,677,212
57.jpg,727,545,egg,631,170,646,186
57.jpg,727,545,egg,680,112,727,138
57.jpg,727,545,egg,590,34,623,75
57.jpg,727,545,egg,456,1,474,32
57.jpg,727,545,egg,211,41,254,76
58.jpg,807,605,egg,104,254,145,273
58.jpg,807,605,egg,163,270,203,298
58.jpg,807,605,egg,322,401,368,422
58.jpg,807,605,egg,476,370,503,419
58.jpg,807,605,egg,499,347,552,384
58.jpg,807,605,egg,609,393,661,429
58.jpg,807,605,egg,631,433,678,471
58.jpg,807,605,egg,657,441,692,496
58.jpg,807,605,egg,775,548,807,573
58.jpg,807,605,egg,279,303,304,347
58.jpg,807,605,egg,289,323,318,370
58.jpg,807,605,egg,320,335,348,384
58.jpg,807,605,egg,345,340,376,389
58.jpg,807,605,egg,400,326,430,376
58.jpg,807,605,egg,417,316,446,364
58.jpg,807,605,egg,445,293,487,315
58.jpg,807,605,egg,484,265,520,312
58.jpg,807,605,egg,414,285,456,312
58.jpg,807,605,egg,378,282,425,316
58.jpg,807,605,egg,370,270,407,300
58.jpg,807,605,egg,324,302,374,324
58.jpg,807,605,egg,351,276,372,306
58.jpg,807,605,egg,500,220,519,262
58.jpg,807,605,egg,486,195,498,238
58.jpg,807,605,egg,497,192,525,235
58.jpg,807,605,egg,514,214,540,254
58.jpg,807,605,egg,534,233,564,249
58.jpg,807,605,egg,533,201,570,236
58.jpg,807,605,egg,610,237,631,254
58.jpg,807,605,egg,420,148,455,180
58.jpg,807,605,egg,478,160,519,192
58.jpg,807,605,egg,520,154,548,193
58.jpg,807,605,egg,496,140,530,170
58.jpg,807,605,egg,531,128,553,160
58.jpg,807,605,egg,541,127,567,160
58.jpg,807,605,egg,555,170,576,209
58.jpg,807,605,egg,549,157,592,182
58.jpg,807,605,egg,574,149,605,184
58.jpg,807,605,egg,573,193,597,239
58.jpg,807,605,egg,683,272,728,291
58.jpg,807,605,egg,642,215,675,263
58.jpg,807,605,egg,668,242,709,278
58.jpg,807,605,egg,675,236,691,252
58.jpg,807,605,egg,688,231,716,272
58.jpg,807,605,egg,755,275,807,300
58.jpg,807,605,egg,722,186,775,209
58.jpg,807,605,egg,628,165,660,205
58.jpg,807,605,egg,609,162,643,197
58.jpg,807,605,egg,646,107,679,146
58.jpg,807,605,egg,526,59,542,101
58.jpg,807,605,egg,301,93,345,127
58.jpg,807,605,egg,220,127,246,163
58.jpg,807,605,egg,201,126,226,159
58.jpg,807,605,egg,178,84,201,122
58.jpg,807,605,egg,187,54,208,92
58.jpg,807,605,egg,225,26,267,37
58.jpg,807,605,egg,266,1,278,21
58.jpg,807,605,egg,280,1,298,30
59.jpg,952,714,egg,336,500,360,557
59.jpg,952,714,egg,793,617,832,664
59.jpg,952,714,egg,747,506,788,552
59.jpg,952,714,egg,464,460,499,508
59.jpg,952,714,egg,434,440,454,494
59.jpg,952,714,egg,452,431,470,488
59.jpg,952,714,egg,432,390,483,423
59.jpg,952,714,egg,542,439,598,462
59.jpg,952,714,egg,574,415,625,447
59.jpg,952,714,egg,578,404,627,438
59.jpg,952,714,egg,501,364,522,411
59.jpg,952,714,egg,518,360,574,374
59.jpg,952,714,egg,763,309,793,364
59.jpg,952,714,egg,803,336,838,384
59.jpg,952,714,egg,807,314,852,357
59.jpg,952,714,egg,289,355,316,382
59.jpg,952,714,egg,272,293,298,335
59.jpg,952,714,egg,523,277,553,305
59.jpg,952,714,egg,550,274,574,315
59.jpg,952,714,egg,564,272,585,308
59.jpg,952,714,egg,590,280,627,323
59.jpg,952,714,egg,683,254,717,279
59.jpg,952,714,egg,634,196,665,242
59.jpg,952,714,egg,672,168,720,198
59.jpg,952,714,egg,701,135,721,172
59.jpg,952,714,egg,720,93,759,134
59.jpg,952,714,egg,552,193,582,239
59.jpg,952,714,egg,511,182,546,211
59.jpg,952,714,egg,413,258,440,304
59.jpg,952,714,egg,365,265,417,294
59.jpg,952,714,egg,374,283,388,296
59.jpg,952,714,egg,342,237,370,281
59.jpg,952,714,egg,368,230,418,255
59.jpg,952,714,egg,273,248,321,274
59.jpg,952,714,egg,151,217,178,259
59.jpg,952,714,egg,226,208,272,243
59.jpg,952,714,egg,84,158,109,200
59.jpg,952,714,egg,198,135,236,164
59.jpg,952,714,egg,262,150,311,172
59.jpg,952,714,egg,347,140,396,168
59.jpg,952,714,egg,436,156,464,194
59.jpg,952,714,egg,283,80,326,102
59.jpg,952,714,egg,361,42,399,77
60.jpg,807,605,egg,203,506,238,584
60.jpg,807,605,egg,338,418,361,497
60.jpg,807,605,egg,360,402,384,479
60.jpg,807,605,egg,376,446,421,509
60.jpg,807,605,egg,481,417,553,444
60.jpg,807,605,egg,747,504,796,565
60.jpg,807,605,egg,336,348,400,387
60.jpg,807,605,egg,425,312,449,372
60.jpg,807,605,egg,450,301,520,322
60.jpg,807,605,egg,525,381,588,425
60.jpg,807,605,egg,530,364,597,413
60.jpg,807,605,egg,760,237,796,305
60.jpg,807,605,egg,542,196,585,251
60.jpg,807,605,egg,140,294,179,330
60.jpg,807,605,egg,118,215,158,271
60.jpg,807,605,egg,122,155,185,186
60.jpg,807,605,egg,69,102,121,148
60.jpg,807,605,egg,213,139,249,199
60.jpg,807,605,egg,305,170,342,226
60.jpg,807,605,egg,257,197,273,215
60.jpg,807,605,egg,244,176,309,214
60.jpg,807,605,egg,248,128,309,159
60.jpg,807,605,egg,39,11,82,51
60.jpg,807,605,egg,115,27,176,58
60.jpg,807,605,egg,220,17,281,48
60.jpg,807,605,egg,337,27,368,79
60.jpg,807,605,egg,432,64,475,105
60.jpg,807,605,egg,481,83,523,140
60.jpg,807,605,egg,448,196,487,231
60.jpg,807,605,egg,487,188,511,243
60.jpg,807,605,egg,501,183,528,232
60.jpg,807,605,egg,657,167,698,191
60.jpg,807,605,egg,591,86,628,140
60.jpg,807,605,egg,635,50,696,89
60.jpg,807,605,egg,667,12,695,59
60.jpg,807,605,egg,707,1,736,10
61.jpg,807,605,egg,134,338,171,364
61.jpg,807,605,egg,197,402,236,415
61.jpg,807,605,egg,244,434,274,468
61.jpg,807,605,egg,272,447,287,481
61.jpg,807,605,egg,284,446,302,481
61.jpg,807,605,egg,363,412,391,445
61.jpg,807,605,egg,299,396,326,429
61.jpg,807,605,egg,266,385,309,404
61.jpg,807,605,egg,242,360,278,385
61.jpg,807,605,egg,205,382,242,403
61.jpg,807,605,egg,196,373,237,396
61.jpg,807,605,egg,384,531,421,562
61.jpg,807,605,egg,420,464,442,486
61.jpg,807,605,egg,432,420,468,433
61.jpg,807,605,egg,483,426,501,465
61.jpg,807,605,egg,507,436,540,457
61.jpg,807,605,egg,553,436,583,471
61.jpg,807,605,egg,242,582,280,605
61.jpg,807,605,egg,380,568,409,602
61.jpg,807,605,egg,405,565,434,604
61.jpg,807,605,egg,364,392,390,411
61.jpg,807,605,egg,350,388,382,405
61.jpg,807,605,egg,350,372,377,390
61.jpg,807,605,egg,410,360,439,390
61.jpg,807,605,egg,413,335,444,353
61.jpg,807,605,egg,318,305,358,318
61.jpg,807,605,egg,322,274,333,308
61.jpg,807,605,egg,319,251,349,278
61.jpg,807,605,egg,345,266,366,296
61.jpg,807,605,egg,406,283,439,296
61.jpg,807,605,egg,235,261,253,283
61.jpg,807,605,egg,258,237,293,251
61.jpg,807,605,egg,299,220,328,247
61.jpg,807,605,egg,395,224,424,249
61.jpg,807,605,egg,308,185,341,204
61.jpg,807,605,egg,275,142,309,161
61.jpg,807,605,egg,296,81,327,104
61.jpg,807,605,egg,359,133,375,163
61.jpg,807,605,egg,366,180,395,207
61.jpg,807,605,egg,424,158,442,190
61.jpg,807,605,egg,464,194,503,216
62.jpg,807,605,egg,294,253,318,289
62.jpg,807,605,egg,728,315,768,346
62.jpg,807,605,egg,669,251,701,281
62.jpg,807,605,egg,478,218,527,234
62.jpg,807,605,egg,505,207,545,226
62.jpg,807,605,egg,507,202,552,221
62.jpg,807,605,egg,409,229,438,259
62.jpg,807,605,egg,383,218,401,253
62.jpg,807,605,egg,398,213,415,248
62.jpg,807,605,egg,380,193,423,216
62.jpg,807,605,egg,438,183,456,209
62.jpg,807,605,egg,456,176,502,191
62.jpg,807,605,egg,253,175,280,192
62.jpg,807,605,egg,239,147,271,172
62.jpg,807,605,egg,148,111,172,135
62.jpg,807,605,egg,98,87,122,108
62.jpg,807,605,egg,212,107,251,128
62.jpg,807,605,egg,197,77,225,97
62.jpg,807,605,egg,245,84,286,99
62.jpg,807,605,egg,651,152,678,186
62.jpg,807,605,egg,684,168,720,196
62.jpg,807,605,egg,687,156,725,179
62.jpg,807,605,egg,513,158,555,170
62.jpg,807,605,egg,512,146,551,159
62.jpg,807,605,egg,578,128,609,146
62.jpg,807,605,egg,362,133,385,155
62.jpg,807,605,egg,453,142,474,159
62.jpg,807,605,egg,475,140,496,161
62.jpg,807,605,egg,483,137,506,158
62.jpg,807,605,egg,472,104,498,128
62.jpg,807,605,egg,537,104,560,129
62.jpg,807,605,egg,564,92,602,113
62.jpg,807,605,egg,580,80,599,101
62.jpg,807,605,egg,596,65,624,85
62.jpg,807,605,egg,420,116,462,131
62.jpg,807,605,egg,440,98,467,118
62.jpg,807,605,egg,381,86,402,112
62.jpg,807,605,egg,284,135,322,153
62.jpg,807,605,egg,300,120,331,142
62.jpg,807,605,egg,326,117,367,132
62.jpg,807,605,egg,323,134,364,154
62.jpg,807,605,egg,328,141,342,155
62.jpg,807,605,egg,295,81,320,104
62.jpg,807,605,egg,315,81,349,100
62.jpg,807,605,egg,323,42,353,63
62.jpg,807,605,egg,262,54,298,72
63.jpg,807,605,egg,163,307,196,351
63.jpg,807,605,egg,9,298,46,339
63.jpg,807,605,egg,131,230,192,249
63.jpg,807,605,egg,257,259,281,301
63.jpg,807,605,egg,230,204,271,237
63.jpg,807,605,egg,180,163,234,178
63.jpg,807,605,egg,284,192,330,217
63.jpg,807,605,egg,242,117,267,148
63.jpg,807,605,egg,378,305,397,348
63.jpg,807,605,egg,329,270,371,301
63.jpg,807,605,egg,344,242,369,276
63.jpg,807,605,egg,302,181,350,196
63.jpg,807,605,egg,393,164,420,191
63.jpg,807,605,egg,437,344,471,367
63.jpg,807,605,egg,380,271,433,292
63.jpg,807,605,egg,385,237,405,272
63.jpg,807,605,egg,400,223,438,245
63.jpg,807,605,egg,419,250,475,268
63.jpg,807,605,egg,437,263,454,276
63.jpg,807,605,egg,462,229,490,267
63.jpg,807,605,egg,639,430,701,475
63.jpg,807,605,egg,636,339,695,380
63.jpg,807,605,egg,643,319,697,365
63.jpg,807,605,egg,688,330,720,374
63.jpg,807,605,egg,600,294,630,331
63.jpg,807,605,egg,609,261,656,298
63.jpg,807,605,egg,706,281,742,310
63.jpg,807,605,egg,699,267,747,281
63.jpg,807,605,egg,689,255,747,271
63.jpg,807,605,egg,614,241,653,264
63.jpg,807,605,egg,484,181,519,205
63.jpg,807,605,egg,472,157,491,182
63.jpg,807,605,egg,556,207,575,230
63.jpg,807,605,egg,563,201,603,218
63.jpg,807,605,egg,566,192,602,208
63.jpg,807,605,egg,619,198,663,216
63.jpg,807,605,egg,611,183,641,210
63.jpg,807,605,egg,628,151,648,172
63.jpg,807,605,egg,703,162,747,188
63.jpg,807,605,egg,739,167,782,189
63.jpg,807,605,egg,724,155,767,170
63.jpg,807,605,egg,496,158,544,181
63.jpg,807,605,egg,563,134,587,164
63.jpg,807,605,egg,552,115,598,128
63.jpg,807,605,egg,548,97,579,116
63.jpg,807,605,egg,529,73,571,94
64.jpg,807,605,egg,321,373,381,408
64.jpg,807,605,egg,292,354,353,384
64.jpg,807,605,egg,327,331,392,351
64.jpg,807,605,egg,119,247,162,289
64.jpg,807,605,egg,1,257,42,277
64.jpg,807,605,egg,431,287,454,320
64.jpg,807,605,egg,621,380,671,404
64.jpg,807,605,egg,558,341,609,367
64.jpg,807,605,egg,528,310,558,349
64.jpg,807,605,egg,470,266,522,298
64.jpg,807,605,egg,475,220,516,235
64.jpg,807,605,egg,499,195,532,223
64.jpg,807,605,egg,623,146,660,172
64.jpg,807,605,egg,517,159,554,183
64.jpg,807,605,egg,393,218,414,259
64.jpg,807,605,egg,368,216,399,252
64.jpg,807,605,egg,261,182,303,210
64.jpg,807,605,egg,253,174,293,203
64.jpg,807,605,egg,245,151,270,185
64.jpg,807,605,egg,224,100,264,128
64.jpg,807,605,egg,240,97,293,119
64.jpg,807,605,egg,235,89,285,105
64.jpg,807,605,egg,200,41,244,59
64.jpg,807,605,egg,333,163,353,194
64.jpg,807,605,egg,303,140,350,162
64.jpg,807,605,egg,401,207,434,219
64.jpg,807,605,egg,397,195,435,209
64.jpg,807,605,egg,465,171,486,208
64.jpg,807,605,egg,403,177,430,199
64.jpg,807,605,egg,300,104,328,137
64.jpg,807,605,egg,409,122,449,145
64.jpg,807,605,egg,415,105,446,126
64.jpg,807,605,egg,417,105,429,115
64.jpg,807,605,egg,417,83,439,104
64.jpg,807,605,egg,387,53,414,76
64.jpg,807,605,egg,347,53,369,69
64.jpg,807,605,egg,536,120,556,147
64.jpg,807,605,egg,518,110,553,124
64.jpg,807,605,egg,524,82,544,108
64.jpg,807,605,egg,456,115,474,140
64.jpg,807,605,egg,442,95,470,116
64.jpg,807,605,egg,452,81,480,106
64.jpg,807,605,egg,437,63,456,90
64.jpg,807,605,egg,462,55,491,78
64.jpg,807,605,egg,587,103,605,126
64.jpg,807,605,egg,523,60,551,75
64.jpg,807,605,egg,447,23,481,43
64.jpg,807,605,egg,491,12,522,27
65.jpg,605,807,egg,470,471,523,540
65.jpg,605,807,egg,412,348,453,406
65.jpg,605,807,egg,257,559,295,616
65.jpg,605,807,egg,216,658,251,705
65.jpg,605,807,egg,169,710,225,737
65.jpg,605,807,egg,80,720,100,778
65.jpg,605,807,egg,60,721,86,767
65.jpg,605,807,egg,94,692,131,714
65.jpg,605,807,egg,85,671,131,694
65.jpg,605,807,egg,97,643,128,677
65.jpg,605,807,egg,170,617,195,681
65.jpg,605,807,egg,29,623,55,678
65.jpg,605,807,egg,10,592,49,625
65.jpg,605,807,egg,1,666,12,698
